Word,Freq,Rank
ஓய்வுபெறுகின்ற,4,4823
கோரி,4,4824
அங்கீகரித்த,4,4825
நடுவர்,4,4826
சொந்த,4,4827
ஆணைச்சீட்டுக்களை,4,4828
பதிவுசெய்யப்பட்ட,4,4829
கொண்டிருக்கும்,4,4830
திருப்தியடைதல்,4,4831
அமைச்சுக்களின்,4,4832
ஏற்புடையனவாகும்,4,4833
சம்பாதித்த,4,4834
வைக்கப்பட,4,4835
ஏற்றங்களைக்,4,4836
விடுவிப்பது,4,4837
பயிலுநர்,4,4838
பரீட்சைகளுக்குத்,4,4839
மீள்நிரப்புச்,4,4840
சாதாரணமாக,4,4841
இடையூறு,4,4842
அனுமதியுடன்,4,4843
மாதங்களை,4,4844
இல்லையெனில்,4,4845
முடியுமென்பதோடு,4,4846
லீவும்,4,4847
பற்றிக்,4,4848
கொள்ளாது,4,4849
மாற்றுவதற்கு,4,4850
பெற்றுக்கொடுக்கப்பட,4,4851
பெறுநர்,4,4852
சுகவீன,4,4853
புகைவண்டி,4,4854
இடமாக,4,4855
ஆதன,4,4856
படியொன்றைப்,4,4857
மருத்துவசாலை,4,4858
ஆணைச்சீட்டை,4,4859
நிறுவனங்களிலிருந்து,4,4860
ஆணைச்சீட்டொன்றை,4,4861
காரணத்தை,4,4862
அதனைத்,4,4863
வழிப்,4,4864
இட,4,4865
செலவின்,4,4866
சீட்டின்,4,4867
போக்குவரத்துப்,4,4868
உரிமைக்கு,4,4869
கோருகின்ற,4,4870
உகந்த,4,4871
கால்,4,4872
இன்னும்,4,4873
லீவிலோ,4,4874
செல்லுதல்,4,4875
ஈடுபட்டு,4,4876
இருவர்,4,4877
வகையிலும்,4,4878
செல்லப்பட்ட,4,4879
பொருட்களைக்,4,4880
தளபாடங்களையும்,4,4881
விதி,4,4882
செல்கையில்,4,4883
முன்வைக்கும்,4,4884
பணத்தைப்,4,4885
சிவப்பு,4,4886
இலவசப்,4,4887
தேர்ந்தெடுக்கும்,4,4888
பரீட்சித்துப்,4,4889
கலந்துரையாடி,4,4890
நிபந்தனைகளை,4,4891
செய்வதாக,4,4892
பிணையாளர்கள்,4,4893
அழைத்து,4,4894
பெற்றுக்கொண்டுள்ள,4,4895
உள்ளடங்கலாக,4,4896
உடன்படிக்கைகளை,4,4897
அமைச்சர்கள்,4,4898
குறிப்பிட்டுக்,4,4899
அங்கத்தவர்கள்,4,4900
கணவனும்,4,4901
அறையில்,4,4902
என்றோ,4,4903
தந்தை,4,4904
சான்றுகள்,4,4905
தனித்தனியே,4,4906
அவர்களில்,4,4907
தனியாக,4,4908
அங்கத்தவர்களுக்கு,4,4909
4.1,4,4910
இலக்கத்தையும்,4,4911
வலது,4,4912
கையளித்தல்,4,4913
தவறாகப்,4,4914
காலங்களில்,4,4915
நட்டத்தை,4,4916
உடைந்து,4,4917
தகுதியான,4,4918
பதிவேட்டில்,4,4919
இல்லமொன்று,4,4920
உண்மைத்,4,4921
இல்லக்,4,4922
ஒன்றைத்,4,4923
கருத்திட்டத்தில்,4,4924
வெளியேறிச்,4,4925
கருவிகள்,4,4926
கடிதக்,4,4927
பொருட்பட்டியல்,4,4928
தொலைபேசிக்,4,4929
முழுக்கடன்,4,4930
அதிகரிக்கச்,4,4931
ஆரம்பித்தல்,4,4932
தவணைகளில்,4,4933
பணத்திலிருந்து,4,4934
கடனாளி,4,4935
விடுதல்,4,4936
பெற்றுக்கொள்ளப்பட்ட,4,4937
விடுவிப்பதற்கு,4,4938
சிலின்ரர்,4,4939
வட்டிச்,4,4940
வாகனத்,4,4941
பற்றிப்,4,4942
பரிந்துரைத்தல்,4,4943
வங்கியிடம்,4,4944
வாகனத்திற்காக,4,4945
கடனைச்,4,4946
இக்கடன்,4,4947
உரித்தாக,4,4948
நிர்மாணிக்க,4,4949
காணியில்,4,4950
தெரிவித்து,4,4951
தவணைகள்,4,4952
விண்ணப்பங்களின்,4,4953
முற்பணத்தை,4,4954
நடைபெறவுள்ள,4,4955
அசையா,4,4956
அசையும்,4,4957
தலைவருக்கோ,4,4958
பயன்,4,4959
சுற்றறிக்கைகளின்,4,4960
செயற்படுத்தல்,4,4961
சங்கமொன்றின்,4,4962
தொ,4,4963
எவ்விதமான,4,4964
கூற,4,4965
விடயத்திற்கு,4,4966
நகல்,4,4967
இரகசிய,4,4968
கல்வியமைச்சின்,4,4969
தோற்ற,4,4970
நடாத்த,4,4971
தீர்மானித்துள்ளது,4,4972
செயற்படுதல்,4,4973
நியமித்து,4,4974
போ,4,4975
கலந்துரையாடலுக்கு,4,4976
முதலிய,4,4977
கணக்குகளில்,4,4978
வேலைத்திட்டங்களை,4,4979
உயர்ந்தபட்ச,4,4980
செயற்பாடுகளில்,4,4981
இவ்வேலைத்திட்டம்,4,4982
மதிப்பீட்டில்,4,4983
மாகாணங்களின்,4,4984
படவேண்டும்,4,4985
தலா,4,4986
அதேவேளை,4,4987
செயற்திட்டம்,4,4988
பொறுப்புகளை,4,4989
யாருக்கு,4,4990
உயர்வின்,4,4991
குணசேகர,4,4992
இடங்களை,4,4993
வ,4,4994
கொள்வதன்,4,4995
அமைப்பினால்,4,4996
முஹம்மத்,4,4997
முஸ்லிம்களின்,4,4998
குர்,4,4999
அறபு,4,5000
கண்காட்சிகள்,4,5001
மாணவர்களுக்கும்,4,5002
பாடசாலைகளுக்கும்,4,5003
24000.00,4,5004
உதவியைப்,4,5005
பாடத்தின்,4,5006
பிரமாண,4,5007
பொறுப்பேற்ற,4,5008
ஆசிரியர்களாக,4,5009
திகதியளவில்,4,5010
தினமாக,4,5011
சிரேஸ்ட,4,5012
11ம்,4,5013
பாடப்,4,5014
வாரத்துக்கு,4,5015
முகாமையாளர்கள்,4,5016
விழிப்புணர்வு,4,5017
தேர்ந்தெடுத்து,4,5018
ஆரியரத்ன,4,5019
திறன்கள்,4,5020
பெறுபேறு,4,5021
14ஆம்,4,5022
ஆலோசனைகளுக்கு,4,5023
சுற்றுநிருபத்தில்,4,5024
மாகாணங்களில்,4,5025
அதிபர்களுக்கும்,4,5026
ஒத்துழைப்பினை,4,5027
அன்று,4,5028
நிரப்பும்,4,5029
உறையின்,4,5030
சங்கங்களின்,4,5031
மையங்களுக்கு,4,5032
திருத்துதல்,4,5033
இரசாயனப்,4,5034
2012/14,4,5035
வேலி,4,5036
முடிவதோடு,4,5037
இனங்காணப்பட்ட,4,5038
கல்லூரியின்,4,5039
வேகமாக,4,5040
சமூகத்,4,5041
தேவைகளுக்கு,4,5042
2.5,4,5043
நுட்பவியல்,4,5044
மென்பொருள்,4,5045
ஆசிரியை,4,5046
உறுதிப்படுத்துகிறேன்,4,5047
செய்தலும்,4,5048
படுவதனால்,4,5049
அழகியல்,4,5050
பாலியல்,4,5051
விண்ணப்பப்படிவத்தை,4,5052
பரிசீலணை,4,5053
பத்திரங்களை,4,5054
தொகுப்பதற்கு,4,5055
புத்தகத்தை,4,5056
2014.07.04,4,5057
பொருத்தமான,4,5058
தருமாறும்,4,5059
முன்வைக்கப்பட்டுள்ளது,4,5060
கமத்தொழில்,4,5061
யாப்பா,4,5062
அபேவர்தன,4,5063
முன்வைப்பதோடு,4,5064
விஜேதாச,4,5065
வாறு,4,5066
சீட்டுகளின்,4,5067
ஒப்பந்தத்தை,4,5068
எங்களிடம்,4,5069
இழப்பீடு,4,5070
தங்களை,4,5071
2015.08,4,5072
அதனுள்,4,5073
அச்சகக்,4,5074
பாராளுமன்றத்தில்,4,5075
தி௫,4,5076
தொடர்பாக‌,4,5077
05ஆம்,4,5078
அனுப்பிவைக்குமாறு,4,5079
என்னை,4,5080
4.00,4,5081
த௫கிறேன்,4,5082
பிளாஸ்டிக்,4,5083
கலந்துரையாடப்பட்ட,4,5084
குழுவிற்கு,4,5085
அனுமதிக்கின்றேன்,4,5086
கூற்றின்,4,5087
செலவுத்திட்ட,4,5088
அமைச்சிடம்,4,5089
ஒதுக்கி,4,5090
தவிர்ப்பதற்கு,4,5091
www,4,5092
gov,4,5093
lk,4,5094
அனுப்புவதோடு,4,5095
பட்டியலை,4,5096
D,4,5097
உள்ளதோடு,4,5098
தி௫மதி,4,5099
படுவதோடு,4,5100
பங்குபற்றல்,4,5101
ஆவதோடு,4,5102
கூட்டமொன்று,4,5103
2013.12.09,4,5104
கட்டிடத்தின்,4,5105
வலயம்,4,5106
மதிப்பீட்டின்,4,5107
பிரேமதிலக்க,4,5108
நடை,4,5109
ஈடுபட்டுள்ளார்,4,5110
நீடிப்புச்,4,5111
அனுமதிக்கிறேன்,4,5112
வேண்டுதல்,4,5113
ஒப்பந்தங்களை,4,5114
கட்டிடக்,4,5115
அமரசூரிய,4,5116
ஆண்கள்,4,5117
கமல்,4,5118
அதுகோரல,4,5119
மகிழ்ச்சியுடன்,4,5120
திகதியுடன்,4,5121
மின்மாற்றி,4,5122
முகாமைத்துவக்,4,5123
ஒப்படைக்குமாறு,4,5124
பத்தலகெதர,4,5125
களஞ்சியத்,4,5126
விநியோகக்,4,5127
களஞ்சிய,4,5128
போர்ட்,4,5129
அசல்,4,5130
டப்ளிவ்,4,5131
பெயரை,4,5132
சங்கங்கள்,4,5133
சமூகமளித்த,4,5134
படுத்தி,4,5135
காணும்,4,5136
மொழியான,4,5137
கொடுப்பதும்,4,5138
அவர்களே,4,5139
232.00,4,5140
கணக்குக்கு,4,5141
கையாளக்,4,5142
நேரமும்,4,5143
பாடநெறியொன்றை,4,5144
உத்தியோக,4,5145
ஒப்படைக்கப்படும்,4,5146
சுவரொட்டிகள்,4,5147
பயன்பாட்டின்,4,5148
கட்டி,4,5149
சரண,4,5150
தேனீர்,4,5151
முன்மொழியப்பட்ட,4,5152
லட்சம்,4,5153
மாதிரிக்கு,4,5154
கூட்டத்தின்,4,5155
நீர்க்,4,5156
தேவைப்படுகின்றன,4,5157
முன்மொழிவுகள்,4,5158
எனக்குப்,4,5159
படுத்தல்,4,5160
முன்வைக்குமாறு,4,5161
அழிவுக்குள்ளான,4,5162
அத்திவாரம்,4,5163
DSKU,4,5164
SWD,4,5165
இணையும்,4,5166
இசுறு,4,5167
கணக்கிற்கு,4,5168
அனுப்பியுள்ளேன்,4,5169
சிபாரிசுடன்,4,5170
இணைக்கப்படும்,4,5171
மூலப்பிரதி,4,5172
அணிகள்,4,5173
அணியில்,4,5174
கோவில்,4,5175
2015.12.31,4,5176
கூறும்,4,5177
ஜெனரால்,4,5178
தெரிவிக்கப்பட்டுள்ளது,4,5179
2016.05.04,4,5180
2016.05.24,4,5181
போட்டித்தொடர்,4,5182
தரவுகள்,4,5183
மட்,4,5184
பீடாதிபதி,4,5185
குறிப்பிடுகின்றேன்,4,5186
P,4,5187
மீன்பிடி,4,5188
படகுகள்,4,5189
பில்லியன்,4,5190
பசுமை,4,5191
பரிசுப்,4,5192
2016.01.31,4,5193
ஆளணி,4,5194
தரவுத்,4,5195
பீரிஸ்,4,5196
மதிக்கிறேன்,4,5197
நகர்ப்புற,4,5198
மனுக்கள்,4,5199
2016.06.06,4,5200
கலேவெல,4,5201
லக்கல,4,5202
யடவத்தை,4,5203
கண்ணாடி,4,5204
செனவிரத்ன,4,5205
தாயின்,4,5206
திருமண,4,5207
பொல,4,5208
தட்டுப்பாடு,4,5209
கருத்திட்டத்தை,4,5210
2016.05.20,4,5211
பெறுபவரின்,4,5212
பசளை,4,5213
பிரபா,4,5214
மசோதா,4,5215
சுற்றுலாத்,4,5216
விலைமனுக்கள்,4,5217
அறிவூட்டி,4,5218
DOS,4,5219
வில்லைகள்,4,5220
வரிப்பன,4,5221
வடிகாலமைப்பு,4,5222
ரணசிங்ஹ,4,5223
எந்தவொரு,4,5224
வரவேற்புரையுடன்,4,5225
போஹில்,4,5226
விமல்,4,5227
சிரமதான,4,5228
SACOSAN,4,5229
கழிப்பறை,4,5230
கதிர்காமம்,4,5231
இப்பிரதேச,4,5232
இம்புல்,4,5233
வைத்தியசாலையின்,4,5234
இம்புல்பிடிய,4,5235
பொருட்களுக்கான,4,5236
கருவாடு,4,5237
காணிக்கான,4,5238
1/6/3/1,4,5239
2015.10,4,5240
குடும்பத்,4,5241
வீடுகளை,4,5242
நபரையும்,4,5243
வேண்டுகின்றேன்,4,5244
வட்டாரத்தில்,4,5245
உர,4,5246
கிடைத்துள்ளதா,4,5247
இலட்சம்,4,5248
அறியப்பட்டது,4,5249
நுளம்புகள்,4,5250
தெரிவித்தார்,4,5251
சட்டங்களை,4,5252
அகற்றும்,4,5253
பாதையின்,4,5254
ஆதார,4,5255
சமூகமளிக்கும்,4,5256
தோட்ட,4,5257
இலக்கமுடைய,4,5258
பத்மா,4,5259
கூடக்,4,5260
ரம்புக்,4,5261
*,4,5262
பொதுமக்களுக்கான,4,5263
ஹைட்ரீ,4,5264
NSE,4,5265
அனுப்புவதை,4,5266
முச்,4,5267
பயிர்ச்,4,5268
கேள்விமனுப்,4,5269
பெயர்களில்,4,5270
வேண்டுகோல்,4,5271
நிறுத்தப்பட்டமைக்கான,4,5272
நிறுவனமொன்றுக்கு,4,5273
கோப்சிட்டி,4,5274
முறைகேடுகள்,4,5275
நோக்குக்,4,5276
வழங்கப்படுகின்றதா,4,5277
அவ்வாறெனில்,4,5278
வைத்தியசாலையில்,4,5279
புனரமைப்புப்,4,5280
நாடுகளுக்கு,4,5281
செய்யப்பட்டு்ள்ள,4,5282
இன்றளவில்,4,5283
7ஆம்,4,5284
பாருக்,4,5285
ஜகத்,4,5286
சுதர்ஷினி,4,5287
ஏக்கநாயக்க,4,5288
கணவரான,4,5289
பிரேரணையை,4,5290
SL,4,5291
வேண்டுமென்றும்,4,5292
1616/23,4,5293
பட்டுள்ளதா,4,5294
கிடைக்கவில்லை,4,5295
முட்டைகள்,4,5296
வரிகளையும்,4,5297
மண்ணெண்ணெய்,4,5298
1969ஆம்,4,5299
திட்டமொன்று,4,5300
கமத்தொழில்,4,5301
உத்தியோகத்தரினதும்,4,5302
உத்தியோகத்தர்களுக்கும்,4,5303
காரணிகள்,4,5304
சட்டத்தைத்,4,5305
திருத்துவதற்கானதொரு,4,5306
திங்கட்கிழமை,4,5307
ஏற்பாடுகளினால்,4,5308
பாராளுமன்றத்தை,4,5309
வினாவின்றி,4,5310
ஒத்திவைப்பாராக,4,5311
ஸ்ரீயாணி,4,5312
விஜேவிக்கிரம,4,5313
நெடுஞ்சாலைகள்,4,5314
இப்பாலத்தை,4,5315
பொறுப்புக்,4,5316
மேற்கொள்ள,4,5317
திருகோணமலை,4,5318
தொகுதியின்,4,5319
பெருந்தொகையான,4,5320
கிடைத்திருப்பின்,4,5321
வரலாற்று,4,5322
செலுத்தப்படவில்லை,4,5323
2010.06,4,5324
கழகம்,4,5325
மேற்கொள்ளும்,4,5326
மானியத்,4,5327
வருகின்றதென்பதையும்,4,5328
மாவட்டத்திலும்,4,5329
வழங்கப்படாமைக்கான,4,5330
இவர்களை,4,5331
மகநெகும,4,5332
இடம்பெயர்ந்த,4,5333
குறிப்படுவாரா,4,5334
விளைச்சல்,4,5335
ஓய்வூதியத்திட்டத்தை,4,5336
ஹோட்டல்,4,5337
பின்பற்றப்பட்டு்ள்ளதா,4,5338
இப்பணத்தொகை,4,5339
பெளதீக,4,5340
புனரமைத்து,4,5341
அலைதாங்கி,4,5342
வெளிநாடுகளுக்குச்,4,5343
மொத்தச்,4,5344
எத்தனை்,4,5345
நெல்,4,5346
என்னவென்பதையும்,4,5347
அதிகரரி,4,5348
பந்தியுடன்,4,5349
2012.06,4,5350
வேலைப்படை,4,5351
மில்லிகிராம்,4,5352
வெற்றிபெறச்,4,5353
கொள்கைத்,4,5354
தியவர,4,5355
முத்திரைத்,4,5356
கூட்டத்தொடர்,4,5357
உத்தேசமாயிருந்த,4,5358
முன்னறிவித்தல்களும்,4,5359
தினப்பணிகளும்,4,5360
பண்டாரகம,4,5361
தொன்,4,5362
அதிகரிப்பின்,4,5363
கொள்வதற்கு,4,5364
வாடி,4,5365
1779/38,4,5366
பெலியத்த,4,5367
கட்டிடத்தொகுதியின்,4,5368
கடந்துள்ளதென்பதையும்,4,5369
நிறுத்துவதற்கு,4,5370
தகவல்தொழில்நுட்பவியல்,4,5371
உள்ளதா,4,5372
வசதிவாய்ப்புள்ளவர்கள்,4,5373
இவ்வாறானவர்களுக்கு,4,5374
தயங்குகின்றனர்,4,5375
கொள்வாரா,4,5376
இற்றைக்கு,4,5377
சேனாநாயக்க,4,5378
நோக்கு,4,5379
வல்லாபட்டா,4,5380
ஊக்கமருந்து,4,5381
்,4,5382
அமைச்சரைக்கேட்பதற்கு,4,5383
நாட்டினால்,4,5384
வாழ்க்கைத்தொழில்சார்,4,5385
அறியத்தருவாரா,4,5386
மத்தள,4,5387
றக்னா,4,5388
மீனவர்களின்,4,5389
திட்டங்களையும்,3,5390
கொள்கையை,3,5391
அலுவல்களும்,3,5392
அமைவான,3,5393
மாகாணங்களை,3,5394
முரண்பாடுகளை,3,5395
எடுப்பதற்கு,3,5396
விமர்சன,3,5397
செயலகத்துக்கு,3,5398
நிறுவனங்களிலும்,3,5399
இலும்,3,5400
மாவட்டங்களின்,3,5401
28ஆம்,3,5402
இதற்கேற்ப,3,5403
2014.10.10,3,5404
எதிர்நோக்கும்,3,5405
காண்க,3,5406
மொழிகளை,3,5407
இடம்பெற்றது,3,5408
இன,3,5409
முன்வைக்கப்பட்டது,3,5410
3.1,3,5411
பூராவும்,3,5412
புத்தள,3,5413
விடயங்களும்,3,5414
3.3,3,5415
ஒருமைப்பாட்டை,3,5416
கோழி,3,5417
இணைப்பாளர்,3,5418
வெளிப்படுத்தல்,3,5419
2014.11.10,3,5420
வாய்ப்பினை,3,5421
நிறுவனங்களான,3,5422
ஆசிய,3,5423
மன்றத்தின்,3,5424
திட்டத்துக்காக,3,5425
செயற்பாட்டின்,3,5426
ஒருமைப்பாட்டுப்,3,5427
உதவும்,3,5428
வாரத்தின்,3,5429
புனரமைப்புச்,3,5430
திட்டமானது,3,5431
விடை,3,5432
எழுதும்,3,5433
வழங்குவதற்கும்,3,5434
இந்நிகழ்ச்சித்,3,5435
மொழியிலும்,3,5436
நடாத்தப்பட்டன,3,5437
சங்கங்களை,3,5438
நானாவித,3,5439
துரித,3,5440
அமுல்படுத்துவதற்கு,3,5441
எதிர்பார்க்கப்படுகின்றது,3,5442
இடையிலான,3,5443
என்பவற்றிற்கு,3,5444
மக்களிடையே,3,5445
தொடர்பினை,3,5446
அனைத்துச்,3,5447
வசதிகளும்,3,5448
பெற்றுக்கொடுக்கப்படுகின்றன,3,5449
அறவிடப்படுகின்ற,3,5450
கொடுக்கப்பட்டுள்ளன,3,5451
நடாத்தும்,3,5452
காணாமற்போன,3,5453
ஒருமைப்பாட்டினை,3,5454
இதய,3,5455
கூடியவாறு,3,5456
மொனராகலை,3,5457
வாய்ப்புக்கள்,3,5458
பெற்றோரை,3,5459
இழந்த,3,5460
இலக்காக,3,5461
திட்டமொன்று,3,5462
நிறைவேற்றுகின்ற,3,5463
அமைச்சும்,3,5464
தீபாவளி,3,5465
உற்சவம்,3,5466
மேற்கொள்ளப்பட்டு,3,5467
வருகின்றது,3,5468
இணையாக,3,5469
பதவிக்கான,3,5470
ஆட்சேர்ப்புக்கான,3,5471
விண்ணப்பப்படிவங்கள்,3,5472
உறுதிப்படுத்தல்,3,5473
உதவுதல்,3,5474
பரீட்சையானது,3,5475
பரீட்சார்த்திகளின்,3,5476
வருடத்தினுள்,3,5477
2014.10.25,3,5478
துறைகளில்,3,5479
நிபுணர்,3,5480
பங்குபற்றும்,3,5481
திறைசேரிக்கும்,3,5482
இருந்தது,3,5483
புத்தகங்களின்,3,5484
முன்வைக்கப்பட்டன,3,5485
பிரதிநிதித்துவப்படுத்தும்,3,5486
பொதுமக்களின்,3,5487
சேவைகளைப்,3,5488
நிறுவனங்களும்,3,5489
முறைப்பாடுகளை,3,5490
நியதிச்சட்ட,3,5491
ஜயசிங்க,3,5492
வாங்கல்,3,5493
ஆணைக்குழுவுக்கு,3,5494
விகிதாசாரம்,3,5495
தெரிவுகள்,3,5496
அறிவுறுத்தல்,3,5497
காட்சிப்படுத்தல்,3,5498
உரிமையினை,3,5499
அறிவூட்டுவதன்,3,5500
இருமொழி,3,5501
பொதுமக்களுக்கு,3,5502
ஒருமாத,3,5503
செய்திகள்,3,5504
இலக்காகக்,3,5505
போட்டித்,3,5506
வித்தியாலயமும்,3,5507
முதலமைச்சர்,3,5508
வழங்கலின்,3,5509
என்னவெனில்,3,5510
உதவியுடன்,3,5511
மாணவர்களிடையே,3,5512
படுத்தும்,3,5513
அடிப்படையிலாகும்,3,5514
பின்னூட்டல்,3,5515
வளவாளர்கள்,3,5516
மொழிபெயர்ப்பாளர்,3,5517
தகைமையுடைய,3,5518
மக்களுக்காக,3,5519
கற்கைநெறியின்,3,5520
2014ஆம்,3,5521
வகுப்புகள்,3,5522
ஆளுமை,3,5523
போதுமான,3,5524
விண்ணப்பதாரிகள்,3,5525
புனர்வாழ்வு,3,5526
கைவிடப்பட்டுள்ளது,3,5527
உருவாக்குவதற்காக,3,5528
அதிகரிப்பதற்கான,3,5529
வலுப்படுத்தல்,3,5530
அவற்றினை,3,5531
நிகழ்ச்சித்திட்டங்களை,3,5532
மேற்கொண்டுள்ளது,3,5533
பாடநெறிக்கான,3,5534
நிறுவனத்தை,3,5535
மாணவர்களிடம்,3,5536
அதிகரிக்க,3,5537
ஆற்றல்களையும்,3,5538
வாய்ப்புகளை,3,5539
துறையை,3,5540
பயன்படுத்திக்கொண்டு,3,5541
தங்களுடைய,3,5542
வருடத்திற்கான,3,5543
தகுதிகள்,3,5544
ஆய்வுக்கூட,3,5545
நிறுவனத்துடன்,3,5546
உள்ளார்,3,5547
போட்டியுடன்,3,5548
நன்கு,3,5549
ஊடகங்களின்,3,5550
உபாய,3,5551
திரைப்படங்களின்,3,5552
2k,3,5553
அறிமுகப்படுத்தும்,3,5554
திரையரங்குகளின்,3,5555
இயந்திரங்களை,3,5556
பொருத்துவதற்காக,3,5557
பின்னணி,3,5558
ஊடகவியலாளர்கள்,3,5559
தகைமையுள்ள,3,5560
மூன்றாவது,3,5561
ஊடகவியலாளர்களின்,3,5562
பத்திரிகைகள்,3,5563
தொலைகாட்சி,3,5564
விதித்தல்,3,5565
மாதமாக,3,5566
அச்சீட்டு,3,5567
குறுந்,3,5568
தரவுகளை,3,5569
திரட்டுதல்,3,5570
வெளியிடுதல்,3,5571
வாடிக்கையாளர்களுக்கு,3,5572
அபிவிருத்தியின்,3,5573
அச்சீடு,3,5574
ஆற்றல்களை,3,5575
துறைகள்,3,5576
ஏற்படுத்துவதற்காக,3,5577
ஆற்றல்,3,5578
உரியவாறு,3,5579
முறைகளைப்,3,5580
கலையகங்கள்,3,5581
வெளியக,3,5582
கெமரா,3,5583
களஞ்சியப்படுத்தும்,3,5584
கலையக,3,5585
கலையகத்தை,3,5586
அதிலும்,3,5587
பெற்றுக்கொள்வதற்கான,3,5588
டாக,3,5589
மலசலகூட,3,5590
கூடியதான,3,5591
உற்பத்திக்காக,3,5592
சஞ்சிகைகள்,3,5593
ஏற்படுத்தல்,3,5594
பிரிவை,3,5595
5.1,3,5596
புரிந்துணர்வு,3,5597
பாதுகாப்பை,3,5598
வளர்ச்சி,3,5599
சரியானதும்,3,5600
பத்திரிக்கை,3,5601
அனுபவம்,3,5602
ஒதுக்கீட்டு,3,5603
ஆற்றலை,3,5604
செய்தித்,3,5605
அறிவித்தல்களை,3,5606
கட்டத்தை,3,5607
நிர்மாணித்து,3,5608
வைபவத்தை,3,5609
கிரிகெட்,3,5610
ஒத்துழைப்புடன்,3,5611
மூலதனம்,3,5612
அமைச்சருக்கு,3,5613
உள்ளடக்கம்,3,5614
விருதுகளைப்,3,5615
சமர்ப்பிப்பதற்கான,3,5616
இருந்தாலும்கூட,3,5617
பாதைகளில்,3,5618
எம்மால்,3,5619
சந்தர்ப்பங்களை,3,5620
வெற்றியாகும்,3,5621
வழங்கப்,3,5622
மேன்மைதகு,3,5623
ஜனாதிபதியின்,3,5624
நிறைவேற்றி,3,5625
உயர்வான,3,5626
நிசாந்த,3,5627
பினரி,3,5628
சோலியஸ்,3,5629
துளி,3,5630
கி,3,5631
இசுரு,3,5632
கலைத்துறைக்கு,3,5633
மல்காந்தி,3,5634
தியனிய,3,5635
கமகே,3,5636
நடிகர்,3,5637
ஜயசிங்ஹ,3,5638
ரவீந்திர,3,5639
ஓப்,3,5640
தா,3,5641
வருடத்திற்குள்,3,5642
எண்ணிக்கையிலான,3,5643
பார,3,5644
அறிமுகப்படுத்தி,3,5645
மேம்படுத்தும்,3,5646
பாராட்டும்,3,5647
செம்மொழி,3,5648
நிகழ்ச்சிகளுடன்,3,5649
ஒலிம்பிக்,3,5650
விமானப்,3,5651
படையின்,3,5652
மகாவலி,3,5653
கவர்ந்த,3,5654
தூதரகம்,3,5655
மாதமொன்றுக்கு,3,5656
ஒசீன்,3,5657
வருமானத்தையும்,3,5658
வரையிலும்,3,5659
பயங்கரவாதம்,3,5660
முடிவுக்கு,3,5661
விலகி,3,5662
முன்னெடுப்பதற்காக,3,5663
மேம்படுத்துவதற்காக,3,5664
நிறுவனங்களை,3,5665
இலங்கைக்குச்,3,5666
தயாரிக்கப்பட்டு,3,5667
ஒளிபரப்பியமை,3,5668
தினங்களிலும்,3,5669
நடத்தப்பட்டன,3,5670
கண்டியில்,3,5671
அம்சமாகும்,3,5672
பொதுமக்களை,3,5673
உதய,3,5674
வழமை,3,5675
இதன்மூலம்,3,5676
இவ்வருடத்தில்,3,5677
நிகழ்ச்சிகளைத்,3,5678
உடன்படிக்கையை,3,5679
விவகாரப்,3,5680
உதவியாக,3,5681
பரீட்சைகளின்,3,5682
பிரிவும்,3,5683
விஜயங்கள்,3,5684
ஒளிபரப்புவதற்கான,3,5685
நிகழ்ச்சியாகும்,3,5686
உரை,3,5687
விளையாட்டுகள்,3,5688
கண்காணிப்பு,3,5689
செய்வதுடன்,3,5690
பெற்றுக்கொள்வது,3,5691
உபகரணம்,3,5692
ரணவிரு,3,5693
ஸ்டார்,3,5694
லொத்தர்,3,5695
உதவிப்பணிப்பாளர்,3,5696
தயாரிப்புக்கள்,3,5697
சந்திப்பு,3,5698
உதயம்,3,5699
ஞாபகார்த்த,3,5700
வைபவ,3,5701
முன்னெடுத்து,3,5702
நடவடிக்கைகளுக்கான,3,5703
பாதுகாப்புக்காக,3,5704
நிலையத்திலுள்ள,3,5705
நல்லூர்,3,5706
கலாச்சாரம்,3,5707
முன்னெடுப்பதற்கான,3,5708
அமைந்த,3,5709
தெனியாய,3,5710
கந்த,3,5711
கூரையின்,3,5712
போன்றே,3,5713
எடுத்துக்,3,5714
இடத்திலிருந்து,3,5715
பெற்றுக்கொடுத்தல்,3,5716
கீழ்க்கண்ட,3,5717
நீண்டகால,3,5718
நிவர்த்தி,3,5719
இணையத்தளத்தில்,3,5720
நடவடிக்கையின்,3,5721
பெனல்,3,5722
அலகுகளை,3,5723
பிரிவுக்காக,3,5724
உபாலி,3,5725
பெறப்படும்,3,5726
மொத்தமாக,3,5727
ஒப்பந்தத்திற்கு,3,5728
கடுமையான,3,5729
நோயாளர்,3,5730
செய்தமை,3,5731
வருடமும்,3,5732
மாணவர்களைத்,3,5733
தேவைக்கு,3,5734
இராணுவம்,3,5735
நீதிமன்றங்களில்,3,5736
வழக்குகளில்,3,5737
தாக்கல்,3,5738
அறவிடுவதற்காக,3,5739
உள்ளதாக,3,5740
செல்வது,3,5741
ஆய்வுகள்,3,5742
வகைப்படுத்தல்,3,5743
போட்டியில்,3,5744
செய்யப்பட்டமை,3,5745
சந்தர்ப்பத்தை,3,5746
கணக்கீடு,3,5747
அமைந்துள்ளது,3,5748
செயற்பாடுகளுக்கு,3,5749
எந்தத்,3,5750
